ID,DL_0,DL_1,DL_2,DL_3,DL_4,DL_5,DL_6,DL_7,DL_8,DL_9,DL_10,DL_11,DL_12,DL_13,DL_14,DL_15,DL_16,DL_17,DL_18,DL_19,DL_20,DL_21,DL_22,DL_23,DL_24,DL_25,DL_26,DL_27,DL_28,DL_29,DL_30,DL_31
167.nii.gz,0.13508695773209548,-0.009260444807416713,0.011406164458607116,-0.0012858948923092988,0.0001885525263031366,-0.005691023347119356,-0.008918491136547548,0.00019989742252309986,0.002231832501470635,-0.0027243633551489745,-0.001012246442844204,-0.0002312464198805509,-0.002533396868430318,0.0008842679600435559,0.0016043758763586672,-0.000971276994094844,-0.0010228918081284768,-0.004326374624905379,0.0017694208555447412,-0.0010442228495240093,0.0010035505692330673,-0.0008613550951622588,0.0004264643005717801,0.0005312278103062604,-0.0003543940307440105,-4.8103901860175756e-05,-0.00010394356337803803,0.0012226980676851877,0.0003285326051922434,-0.00045233340671388487,-0.0012588783963548495,8.34324508057801e-05
26.nii.gz,-0.1017174999256785,-0.012916382994001118,-0.0018219490322667182,-0.009791942657671051,-0.01311911842495783,-0.000390067360250044,0.006038982984328744,0.0058869943758254745,-0.0015451886003375187,0.0033824614556683162,0.0008108840666107566,-0.0027016369212378762,0.0002844086822731072,-0.002906043977497422,-0.0003764124852036614,0.00039761800533125565,0.0012051882319816464,0.00211470493005243,-0.0009101337905180937,0.00031138295530742737,-0.0009758436916699374,-0.0004152211760875476,-0.0013350028395270987,-0.0010345086903604413,0.00010227006049986099,0.0001984402309877581,-0.001108664488005902,-7.421886722773697e-05,-9.443947235133075e-05,-0.000339395045226336,0.0001832629804407826,0.0004539041255557713
179.nii.gz,-0.12308347483643026,0.005031280044364342,0.01664435313950333,0.004881708736361154,0.00427956265231751,0.01524893901821191,-0.0035808868681573586,0.002480901184842982,-0.004036255921649057,0.006367794914477139,-0.004544820986792823,-0.001180931991627405,0.00017335544270121858,-0.003863999461303827,-0.0008746218453050266,0.00019233015104317146,0.004517133285775172,-0.0025541836910152526,0.0009886223650036432,-0.0014677675688256546,0.0008198674553077798,-0.0014012014054130314,-0.002126360955351761,0.00024333982851645368,0.0008504735176249739,0.00029794572943425994,0.0005581497068393366,0.0006118082910379591,0.0007439875211809366,0.0018866948850728414,0.00023803499983791787,8.525327110807337e-05
38.nii.gz,0.03646276976886103,-0.017790997951473507,-0.0007071836351013174,-0.0005844422055335963,-0.0017609283972847634,-0.0010350599679739292,0.0015530846799288957,0.00271558926065352,0.003600162621228106,-0.002352820700450389,0.00040565421918671715,0.001546490184485678,-0.0030952868648215287,0.0004133833811030402,0.00015644284495557197,0.0006338534533760772,-0.002926491159071052,0.0008945422584092507,-8.963561499443521e-05,-0.0005756401696558461,0.0005553483201062628,-0.0003871396102384301,0.0010304412464270875,-0.0011590636684185726,-0.00029931006857806955,0.001325695321151256,9.311685287050865e-05,0.0007125358932960652,0.0009516594147658424,-0.0005890056934525753,0.0005645419740060578,0.0013685589965213721
104.nii.gz,0.29865235951868463,0.020515207235674557,0.00947640293326313,0.001446447509904445,0.00569913436077608,-0.004285740011489808,0.003212218513340153,-0.005111535556712032,0.006164601907817108,0.006479622205991065,0.002906799788385107,0.006489455261653722,-0.003149075336107355,-0.003337439029475033,-0.0031902003687758165,0.008668617527554004,-0.00020911316290501863,-0.0008413409295392373,-0.0024036193981098308,0.0015087928383577406,-0.0037741374769494434,-0.0008079768927906057,0.0018806483559902424,-0.0010608081722654414,0.0029510243493610995,-0.0014778229938904705,-0.0007481262089469732,-0.0007032994217125129,-0.0017968267822993317,0.00032397201589515635,0.0004821170379806476,0.00035069564893428276
45.nii.gz,-0.07168453301872589,4.772950542962174e-05,0.02094098681614976,0.0027339669440109857,0.0062564226914649254,-0.003157468944768531,0.006546173754585803,0.0023616063774273156,-0.003166024399764453,0.0036724717790236577,0.0010321710684801327,-0.005124607371968523,-0.004945884471896104,-0.00044942744384869756,-0.0010384831098790587,-0.0032809562903995996,0.0006706336487397164,-0.0008642554587080228,0.00013857057379984281,-0.0010179182070161733,-0.0016336534378608343,-0.0009256783615922257,0.00043892607572184694,-0.0022797023935433227,-0.0004642560162287516,0.0001806280344468641,-0.0011168229522888352,-0.0007408650733756754,-0.0017091356568471672,-0.0027900031627383294,0.0003013072023781895,0.0005995175824492722
34.nii.gz,0.050112065312048516,-0.011566238995691638,-0.004223404001241952,0.01610671965130016,-0.005248248264940339,-0.0001947468960375492,-0.0006429079419065783,0.0027037426832495865,-0.006265575833188836,0.0035650463264527876,-0.003886470982186021,0.004087415417407275,0.002151277489983171,0.0019121175650056008,0.0006904522215804026,-0.0015492780368084244,0.0039370731991759025,-0.00017993946939825009,0.002388623573240727,0.0007261244979389909,-0.0007545529926253822,-0.0006780291480167674,0.003191317467765662,-0.0008687137564307958,3.266775115479537e-05,0.0006261820124287544,-0.001261960356205957,0.00019019925463876922,5.979213878271042e-05,-0.0014637110030050842,3.0555653409083494e-05,0.0006673423287040459
175.nii.gz,-0.16201911792947377,0.0035051161479958104,0.004979873237202715,0.005528454801535574,-0.0071535491318367485,0.0031337779826643864,0.0042721517384627416,0.004444777315645013,0.004042691631645199,-0.001981131602287127,-0.0003592666302154872,-0.0010850403377843873,-0.001335701530259158,-0.0021386032051958744,-0.0008422846089000365,0.0005344571160768414,-0.0008527725954788524,-0.003297128305816565,-0.0002393760917889002,-0.0033904701592902082,-0.0034575456317951603,0.0006081743730625109,-0.00023651348648478005,-0.00039177882960449135,9.114599422852933e-05,0.00032496393350759024,0.0011240800372443916,0.0011676806893858198,0.0004226397285109319,-0.0004593661793526044,-0.00018791793762040792,-0.0014891489004776838
49.nii.gz,-0.005107892681188852,-0.011605364737526368,-0.00397358341861125,0.019373097851742467,-0.009343666155635423,0.0006957336402846667,0.006667607842991745,0.0033863637113489354,-0.0027880927103408944,-0.002436310347850519,0.002811184653694927,0.004859709813313867,0.004307755609121596,0.002839433731215197,-0.0017636647527428954,0.003190806703117862,0.00023790741003322201,0.005115239986795509,0.0008682778712253557,-0.0003364829243418,0.0023341169921321163,-0.00280986162293504,0.00024010041516938242,-0.00014231342252447573,0.00038374083097273407,0.0009058453523720945,0.000610901390835571,-0.0007973703169322752,-0.00022088744428500648,0.0001297122031011959,-0.0011648280476794068,0.00030110454096227645
108.nii.gz,0.025489239598508986,-0.012312900235893525,0.012023516801866738,-0.0022020313667870553,0.0019604283640715483,0.003012001672382692,0.004621278650912743,-0.0007354091767713164,0.0028505476282215058,-0.004732713814580634,0.00558810320343405,0.0009811306537474429,-0.0021445764612416673,0.0008475740893424312,0.0009879090798236437,-0.0019204715596443133,-0.003909499442762659,0.001687960153242843,-0.0006479989463443587,-0.0009477053126658187,-0.0014567454387092791,-0.001436765173952893,-0.0009657954357732001,0.001159512507715358,-0.0018246807798978646,-0.00025939851816988096,-0.0021864595993756498,0.0006887463937118487,0.00012366629744774453,-0.00047278309544998635,0.0009383423731633338,-0.001459993206977719
57.nii.gz,-0.22625410465873178,0.014088368044415451,-0.020580559046425726,-0.0028370381088681953,0.0001812078158855501,0.002708743322957116,-0.0015341273444791804,-0.0015581304023576338,0.00034591811636572366,0.0012409077601115703,0.0047003422376409075,0.0071306426970541865,0.0027287909687649546,0.0028599759777177864,0.0015928304725655697,-0.0017338154406868049,0.0019422633615095337,0.0002745474400872451,0.0014665617600370631,-0.0003364893746302613,0.0012167563112997642,0.0018194593367659418,0.0003464181252757626,-0.0019714219206427544,0.0009229363150075432,0.0017451832515344562,-0.0033595685386546463,0.00019727921203520278,-0.0028470342814107823,0.0005661346797204024,-0.0005671404269774681,0.0019564628164175516
116.nii.gz,0.20440893581942005,0.006294244155423437,0.0202284559132935,-0.0002182086556356637,-0.0025691054438316575,0.006251676364018073,-0.00805779295410554,-0.0020181705727609508,0.0047706725912294735,-0.0010306711924721696,0.007846243429596016,-0.0018721179199400243,0.0002952085548663948,-0.0017654729219461535,-0.0001495945271312935,0.002640132155371376,0.001958540046933452,-0.002327439320534511,-0.0032174539572371206,-0.0008333039687582022,0.004938400565622045,0.00018468152981674746,-0.0013103156251041772,5.580902717674209e-05,-0.00047629176805896305,0.0018013936925722574,0.0005896093218808697,-0.0025010891169669775,0.0019456251277779715,-0.0019362149100604488,0.0018312024982398058,0.001400218593676955
130.nii.gz,-0.03321906955146964,-0.007683058845733606,0.008959690712689972,0.006801258551734925,0.0004783539092606726,0.001526583507511356,0.007824824145525891,-0.002180030807829145,0.005686414491234734,0.0049502753588264,-0.0022211072386235575,-0.002125152140944966,0.0005035151329686306,0.001286733612299169,-0.0038875011229489815,-0.007222118375175744,0.00022710052367499987,-0.0036081303965326637,0.0009031458835071541,-0.0004642349483185837,-0.0009491640478101968,-0.001252665115141669,0.000692069043486739,-0.001064368908793965,0.001389016129224511,0.00023140685510714083,0.0010041570290690426,-0.0005338708727298744,0.0012767909338123862,-0.0009968338181817363,-0.00016411492957754282,-0.0007912045668352909
71.nii.gz,0.01138760329440603,-0.006885599289601319,0.004388040125910978,0.014941280557893654,-0.005117738719688243,-0.004255913475525153,0.004198376936201794,0.001992380644233129,-0.0037040353675467444,0.006130066500780771,0.0005919566920016987,3.59556096573245e-05,-0.00015594289492815505,0.0018263579956976721,-0.0017265703938672996,0.003073173609189491,0.001259244749812277,0.0004633437589193867,0.0006511451767929248,-0.0014235175250529512,0.003600148524481406,-0.0013132299801523676,-0.00038539570089806427,0.0006658347430911339,0.0017513282497283915,0.00023387856372500274,-0.0008458211588674627,0.001199379339166884,0.0014616225065353819,-0.0018690195408105324,0.0005481549493043505,0.0005483275324004198
153.nii.gz,0.4995098389158416,0.06839346412285925,0.005527238408602547,-0.014404517354406926,-0.008978900220493495,0.014064917306668263,0.008592873057567934,-0.0023134332830528183,-0.0021347654097815805,0.002220158504747044,-0.004595342311528553,0.0008462527236385789,-0.0006071449823457227,0.0017991040391291092,0.0036938016899190247,0.0011547469565988528,-0.00034251600026649647,-0.0033191910085234432,0.0007987899445202351,0.0023103598201646928,-0.0004439435592078136,0.0011944148268749337,4.12161906353928e-05,0.0007319463852888533,0.0008700716056602719,0.0024261699064873172,0.0001846061790940434,0.0026379396065209734,-0.00010626540088200362,-0.0007304986387656607,-0.0007702140048009182,-0.003243608370341778
12.nii.gz,-0.25156924214004284,0.028023242365608294,0.007139524263584006,0.008132685627560353,-0.001223829077605579,-0.007067036145743123,0.0022225094952498616,-0.0011436229413722733,0.0007234592810999265,0.00980389833119456,-0.0023634238118437584,0.001904294252426994,0.0001992297465145387,-0.003284152572046871,-0.0010777332896697786,-0.004124607939502721,0.0006184085403500652,0.0006391611175475384,-0.00043265780017252766,0.0010280462852958337,0.003554770111146697,0.002915826198797808,1.3733718123174818e-05,-0.0002259632005919472,-0.001818635523409751,0.00030660744589893976,-0.0011184292592408337,-0.0013593935938836005,-0.00015136221940805427,0.0004448796150195241,0.00023009848976239013,0.0006710700216071519
63.nii.gz,-0.04894879964224368,-0.011839136980605493,0.0022715245961137712,-1.4569489880193105e-05,-0.006852957436858632,-0.0015955803400663656,0.006469629382472815,0.005673056415556248,0.0024413332280101077,0.00018812324247990646,0.0022725763116746714,0.00023961888606754029,-0.002016891877635351,-0.001446050465215069,0.0010778264760034444,-0.00021645272339295,-0.0027116630428910475,0.0022426884071542813,0.00022856432703914745,-8.641473570835627e-05,-0.0015687837095305069,-0.0025304237674490756,6.863066852628086e-07,-0.0007397508535059744,0.000568030176887682,4.497800983343622e-05,-0.00032420490190686866,6.155262161738e-05,-0.00016888338282260526,-0.0006961888789996029,8.670367509660042e-08,0.00043677678848955896
122.nii.gz,0.10101816661760353,-0.00729378383380315,0.020837294436556762,0.0006211729300853837,0.003640112644021732,0.003211643103714217,-0.0023258586477949545,-0.004291377010967213,0.007440930144436558,-0.002849595447240972,0.002846048272738635,0.0025634608690625377,-0.0020026052873062185,0.00024400579410134606,-0.0015836270544401737,0.00023282985104739116,-0.0012696523360334567,0.0029930080509362918,-0.001198022896304326,0.0029972336385259493,0.002384753313468989,-0.002502647124335047,0.0021233059957359583,-0.00029033727658421354,0.0019457163007610308,-0.0009523520295909627,-0.0010207755257509463,-0.00010414148483185281,-0.0011569969948567016,-0.00143078823186691,0.0006995084048822957,-0.0012526851592063975
141.nii.gz,0.07089074690364604,-0.009764133641645537,-0.005410221083229622,0.013186202860770812,0.001652481414561003,0.002669414443522532,-0.0044503651963954515,0.005182589885451692,-0.007444247002338207,-0.004083051389822534,-0.008154874217416397,0.0005899414682458306,-0.0016872939021827739,0.0017647275848840444,0.0008369778082045918,-0.0006125860374756331,-0.0016362426658433201,-0.0005495081637502435,-0.002076782003636812,0.006051990933820965,0.0025187138373456196,0.003134826902054012,0.0029292862961438817,-0.0009238593395102884,-0.002286839745513776,-0.00016442038312421104,0.0005541795401254953,-0.000937861211696292,-0.0003512861642376144,-0.0009498319048518951,0.00036025240876632367,-0.0002424962249103522
28.nii.gz,0.03622789637139586,-0.016011364696331853,0.007846267187155176,0.0071004820884058625,-0.01057669485375365,0.0003268550030986972,0.0009312947356748468,0.0009006531019083253,-0.0005262383431528712,-0.00318442891058314,-0.001165691820483278,-0.0002353577958758396,-0.001669543775962498,0.0012211966407719094,0.002526084513620689,0.002814217068351526,-0.0018462397986415504,-0.002176489978595495,-0.00125734253028732,-0.0015930561067410778,-0.00018454904387313524,0.0008563658641735491,-0.0010478289798861264,-0.0007449843407732279,0.0009017062322679785,-0.0002794829224422169,-0.0011592144253964648,0.00018340731931309128,0.0005826079734992553,-0.0022968589622034555,0.000535834185844263,0.00021609644735323216
169.nii.gz,-0.025982914699842694,-0.00469829864115671,-0.0005625011640383126,-0.0048921749328521245,0.018319738632723726,0.001916834230692255,-0.005264128770492807,0.0075870025596414285,0.0005846108471319767,-0.004072219357319706,-0.00038592918184844225,0.006536446723199675,-0.004644512193381879,-0.0018394668148733802,0.00016630035118498396,0.00233058082154032,0.0027178167180986748,0.00012690795176076945,0.004435218068981605,-0.00327296079752763,0.001374221522852921,-0.0006885026873314827,0.0028301027008997034,-0.002435960710555706,-0.0006698981433306289,-0.0014248443030505204,-0.0009769567029368003,0.0008908602721479327,-0.0001034604448101154,-0.0005001649958975291,-0.00043605949453415606,0.0005980218964568948
55.nii.gz,-0.22682247328771202,0.014641592193501468,-0.011407086550001378,-0.0026326246647988137,0.003211450657134012,-0.004941091793388804,-7.735827406250865e-05,0.0032109569940236785,0.0013198512487999727,-0.007049663365836374,-0.00013897457024481574,-0.0047114033471909065,-0.0011734870621810212,0.0033585517631592844,-0.00638596427903006,0.0025095044810411883,3.6152619176002396e-05,-0.00245137977764968,-0.0035934268356097427,0.00040459425819925346,-0.0008862617687970146,-0.0022395281439944103,0.0020245837174977573,0.0009302533331450908,-0.0012754294971458516,0.002221455401909843,-8.453229837786602e-05,0.00027199144702105057,0.0021979775705935974,0.0029542786817308483,0.0037318704790924016,-0.002413435943710687
114.nii.gz,-0.15649212739960336,-0.0002404285016943884,0.005164390174554198,-0.004701920634015006,-0.00016871595162010205,0.0020142713538206024,0.002649220889841392,-0.0012237928456564978,-0.007105255201596535,-0.0018321038716588225,0.004966061934101701,0.004474794890571973,0.0032454620996467095,0.003294959930287069,-0.0013443613467897762,-0.002763383214387332,-0.0012016927704357012,0.0017735117132487634,0.0004170384970033766,-0.00023865093648921235,-0.0012708970220284615,0.0005272359516359926,0.00013224179113457117,0.0008823493923126063,0.0004278233754308722,0.0016073410410003364,0.0014401696021544912,-0.0019123605618520543,-0.0004509176997975907,0.0005367455563247141,-0.0006834827485100926,-0.0002827750388917081
36.nii.gz,-0.009496136031131452,-0.017265483170111773,0.0028582116936185916,-0.00294400256134511,-0.010233859667956475,-0.0062220381057596095,0.003077195478556294,0.004456568333657588,0.0007467629280944988,0.0011295063472629185,-0.003381784061655567,-0.0007301587786026448,0.0006902524377445933,-0.0011823280650007594,-0.0006770077383335003,0.0019819458524295967,0.0008542221042003562,0.0025001882740721447,-0.0017720297961421716,-0.002563228110637966,-0.0007391305143417268,0.0003751440700451752,0.000277641885068526,0.0003286551616316697,0.0013802846033341707,-0.0009469391457496018,0.00039284764230702965,-0.0007732438686371564,0.00010337808578612378,0.0017025579812127295,-0.00026302898452209227,-0.001674012242436124
177.nii.gz,0.19670877898382783,-0.025624826061278912,-0.01817527839973256,-0.0018597795242138238,-0.0044317522205017034,-0.001522806105319036,-0.0017237836098975344,-0.004580989270292365,0.0035321248380976145,0.005788283526182446,-0.0023270015379447772,-0.0049721002835372684,0.00034919953221564803,-2.9248764404158993e-06,0.002290266825017216,-0.0014523445227030357,0.0003259142348747431,7.515629258678772e-05,0.001796258560710522,-0.0004427561977626328,-0.00041744989658329965,-0.0013743611182370128,-0.0018965302457782042,0.001297796094201212,0.00037692504785785403,0.0015008533513553974,0.0010624482090199209,0.0013430274700260024,-0.0016257688886222826,0.0031846273059833556,-0.0010802954075934514,-0.0004985189077475528
106.nii.gz,-0.05726122533307166,0.003917106896098735,-0.016973240178618437,0.010703679957046908,0.02126860125589862,-0.001619355558593937,0.009363807054889055,-0.003272369665766164,0.005707751455950746,-0.00741535358072957,-0.0018489718831959875,-0.006833751933782224,0.004301485388213114,0.0002031589497019753,0.00012756303149320458,0.002889169675953225,0.00033901150993035305,0.002007023944200575,0.0015124806901950652,0.002550772205537604,0.0021533497916838493,0.0008013513663718523,-0.001701811057472491,-0.003929104811100553,0.0008825063875653465,-0.002805570302161806,0.00401602509452784,0.0026785669961228555,-0.0011096204548376484,-1.4008592479612272e-05,-3.7783332381104364e-05,0.00105066530623388
47.nii.gz,-0.25487241309385095,0.016403385282683064,0.011558996711516707,-0.002948040016750724,-0.0045733829701980555,0.0037897805412160455,-0.0026445718311609197,0.00017702906339150978,-0.0006400209202904909,-0.0034504293642296114,0.00022062862620971858,0.0025264366198923193,-0.002103052125646379,-0.0032149523184444606,0.0009597650923141563,-0.0004867372055128269,-0.002959233116281638,-0.0025328106215041766,0.0004742956054236,-0.0012313245270141541,-0.001983469192807295,0.0002318503953079938,0.0010055058831640689,0.00018055811323363573,0.000557201484387361,-0.0012449462490744143,0.001043618384851286,-0.0011500319125746796,0.000173953185049145,0.0002346272946176156,-0.0016096138801410193,-0.0013789656108035802
165.nii.gz,0.13863648779418006,-0.019092276921857426,-0.003122222193420519,-0.006481833167494271,0.0073608049428193385,-0.01216670785110177,-0.00021849601723991147,-0.010037707405937993,0.0033709623459784355,0.00332365066672055,-0.004688962314746087,0.0007180484294654963,0.002092590621334917,0.00016802719183551143,0.0021953646324702697,0.00022286613180115178,0.0009858077541347997,-0.0010762993601130119,0.0003344713363643051,-0.00029566812136062545,-0.0022204740271091076,0.0010444009781918496,0.00253808189562585,0.0005104439098075898,-0.002077839332959499,0.0012724590992425372,0.0017622044305392317,-0.00025655783037891697,-0.002244035342475931,0.0008677565009557198,-0.0022374563830935457,0.00019589142790931138
24.nii.gz,-0.07258753772520442,-0.0006680160934997626,0.011022444816666777,0.004001572059059907,0.0023148633369917846,0.012382991263072178,0.011896658396772099,-0.012410875868711356,-0.0037540527795870177,0.002203648504165327,0.008381120027347906,-0.0037247564024192282,-0.0017594772994536001,-0.00029787104006478326,-0.0001291721551633644,-0.001600304926501416,0.002578017398798239,-0.002551361404256136,-0.00331125571530089,-0.0014025912002251372,0.0026831736653503586,0.0020049104138903794,-0.0006299900140223074,0.0010999622340668847,-0.003385881899247623,-0.0007924283392366871,-0.0019615464253706053,-0.0017398291128053222,-0.0002439053866095579,-0.00029864314930584115,-0.0020128698326251477,0.0005562785855347462
118.nii.gz,0.17749867160487015,-0.0059263088984720415,0.004433446647634106,-0.0049922076240567215,0.007660204508596869,-0.0021905847862214185,-0.007456301916964787,-0.0003901120406539118,0.006284711414902785,0.0058291088831846,-0.0017486309874253324,0.005914276767414768,-0.0043111100318785405,-0.0027889533370563597,-0.0005851285244119838,0.002762852656819492,0.00223801641402377,-0.0021569033784226187,-0.0044922834505977385,0.0007312871450585563,0.00017805821647310583,-0.0029059427601311714,-0.00024363050368486633,0.0016035853143108638,-0.0012013729714494333,0.0007134258397182848,-0.000587807237685658,-0.00044677178359557395,-0.0024911273611506564,0.000769622854996581,-0.0019221111012010111,-0.0007279594308082183
